Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1297159,506,12841,65 STREET NW,N,2080,BELVEDERE,Dene Ward,57000,53.58718248293548,-113.4408550973522,POINT (-113.4408550973522 53.58718248293548),100,,,RESIDENTIAL,,
1226000,,1916,108 STREET NW,Y,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,388500,53.450237529376786,-113.50814499402192,POINT (-113.50814499402192 53.450237529376786),100,,,RESIDENTIAL,,
1264480,307,14808,26 STREET NW,N,2280,FRASER,Dene Ward,85500,53.61197346411985,-113.37948128519791,POINT (-113.37948128519791 53.61197346411985),100,,,RESIDENTIAL,,
1275999,,9251,156 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,253000,53.52820250473706,-113.58980956078118,POINT (-113.58980956078118 53.52820250473706),100,,,RESIDENTIAL,,
1268978,,8922,150 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,262000,53.52198091943969,-113.58028580223616,POINT (-113.58028580223616 53.52198091943969),100,,,RESIDENTIAL,,
1060029,2,1415,62 STREET NW,N,6670,SAKAW,Karhiio Ward,140000,53.44375019658075,-113.43118122134344,POINT (-113.43118122134344 53.44375019658075),100,,,RESIDENTIAL,,
1130095,,8212,154 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,402000,53.51597505259673,-113.58678167423562,POINT (-113.58678167423562 53.51597505259673),100,,,RESIDENTIAL,,
1046242,,15248,74 STREET NW,Y,2410,KILKENNY,tastawiyiniwak Ward,351000,53.61502919004535,-113.45625044879624,POINT (-113.45625044879624 53.61502919004535),100,,,RESIDENTIAL,,
1097203,,17804,93 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,437000,53.64063149525331,-113.4848887410029,POINT (-113.4848887410029 53.64063149525331),100,,,RESIDENTIAL,,
1117571,,10820,209 STREET NW,N,4650,WINTERBURN INDUSTRIAL AREA EAST,Nakota Isga Ward,1085500,53.55417420085767,-113.68058699133569,POINT (-113.68058699133569 53.55417420085767),100,,,COMMERCIAL,,
1168673,,294,HEATH ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,553500,53.4628578020166,-113.60057767710269,POINT (-113.60057767710269 53.4628578020166),100,,,RESIDENTIAL,,
1129386,,7347,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,308000,53.50844031509545,-113.64824365275352,POINT (-113.64824365275352 53.50844031509545),100,,,RESIDENTIAL,,
1282706,11,2703,79 STREET NW,N,6470,MEYONOHK,Karhiio Ward,112000,53.457748444411344,-113.45252934111195,POINT (-113.45252934111195 53.457748444411344),100,,,RESIDENTIAL,,
1121425,,8411,152 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,376500,53.51716120550184,-113.58211540407626,POINT (-113.58211540407626 53.51716120550184),100,,,RESIDENTIAL,,
1319516,4,8325,ROWLAND ROAD NW,N,6230,FOREST HEIGHTS,Métis Ward,291000,53.549675280475824,-113.4566867392889,POINT (-113.4566867392889 53.549675280475824),100,,,RESIDENTIAL,,
1301100,,9341,151 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,283000,53.5296777415888,-113.58105608563474,POINT (-113.58105608563474 53.5296777415888),100,,,RESIDENTIAL,,
1292564,107,10920,124 STREET NW,N,3440,WESTMOUNT,O-day'min Ward,100000,53.55464333928575,-113.53641811401415,POINT (-113.53641811401415 53.55464333928575),100,,,RESIDENTIAL,,
1243930,,9321,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,332000,53.52990581425103,-113.61352945362376,POINT (-113.61352945362376 53.52990581425103),100,,,RESIDENTIAL,,
1142470,,7004,190 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,340500,53.50391600484685,-113.65184404221976,POINT (-113.65184404221976 53.50391600484685),100,,,RESIDENTIAL,,
1044163,1106,10045,117 STREET NW,N,1150,OLIVER,O-day'min Ward,159000,53.540051481661735,-113.52261283073618,POINT (-113.52261283073618 53.540051481661735),100,,,RESIDENTIAL,,
1087527,,7816,158 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,446000,53.51113846827486,-113.59363418788541,POINT (-113.59363418788541 53.51113846827486),100,,,RESIDENTIAL,,
1120492,,15101,87 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,313000,53.519124405424726,-113.58155400763347,POINT (-113.58155400763347 53.519124405424726),100,,,RESIDENTIAL,,
1198621,401,11019,107 STREET NW,N,1030,CENTRAL MCDOUGALL,O-day'min Ward,114500,53.557243868708696,-113.50422788016134,POINT (-113.50422788016134 53.557243868708696),100,,,RESIDENTIAL,,
1318328,,9801,159 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,199500,53.53635586993795,-113.59509071976134,POINT (-113.59509071976134 53.53635586993795),100,,,RESIDENTIAL,,
1072693,,7449,18 STREET NW,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,1931500,53.511253009716754,-113.37053622386767,POINT (-113.37053622386767 53.511253009716754),100,,,COMMERCIAL,,
1213065,1802,11826,100 AVENUE NW,N,1150,OLIVER,O-day'min Ward,1011500,53.53994990978465,-113.52629261997346,POINT (-113.52629261997346 53.53994990978465),100,,,RESIDENTIAL,,
1023019,,187,WOLF WILLOW CRESCENT NW,N,4610,WESTRIDGE,sipiwiyiniwak Ward,4000,53.50193015925256,-113.59313432531351,POINT (-113.59313432531351 53.50193015925256),100,,,COMMERCIAL,,
1171545,21,3115,119 STREET NW,N,5490,SWEET GRASS,Ipiihkoohkanipiaohtsi Ward,213500,53.4628008739653,-113.5375250781339,POINT (-113.5375250781339 53.4628008739653),100,,,RESIDENTIAL,,
1237254,,9710,180 STREET NW,N,4240,LA PERLE,Nakota Isga Ward,157500,53.53319643730433,-113.63255294860032,POINT (-113.63255294860032 53.53319643730433),100,,,RESIDENTIAL,,
1299056,,280,LAGO LINDO CRESCENT NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,338000,53.63115240424393,-113.49077449087903,POINT (-113.49077449087903 53.63115240424393),100,,,RESIDENTIAL,,
1304112,,131,WALKER ROAD NW,Y,4360,OLESKIW,sipiwiyiniwak Ward,503000,53.50017528270133,-113.6071720369697,POINT (-113.6071720369697 53.50017528270133),100,,,RESIDENTIAL,,
1116110,,20903,97 AVENUE NW,N,4485,LEWIS FARMS INDUSTRIAL,Nakota Isga Ward,1028000,53.534587433053666,-113.67792173982119,POINT (-113.67792173982119 53.534587433053666),100,,,RESIDENTIAL,,
1049568,,3320,145 AVENUE NW,Y,2430,KIRKNESS,Dene Ward,353000,53.608771793280724,-113.39266302788904,POINT (-113.39266302788904 53.608771793280724),100,,,RESIDENTIAL,,
1131358,,7216,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,361000,53.505779071616935,-113.64901392445401,POINT (-113.64901392445401 53.505779071616935),100,,,RESIDENTIAL,,
1180520,,,,N,5480,STRATHCONA,papastew Ward,7000,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1024413,,18459,66 AVENUE NW,N,4380,ORMSBY PLACE,sipiwiyiniwak Ward,141500,53.50027617582434,-113.6410512830344,POINT (-113.6410512830344 53.50027617582434),100,,,RESIDENTIAL,,
1159474,28,14511,52 STREET NW,N,2130,CASSELMAN,Dene Ward,148500,53.60752846113511,-113.4187999843079,POINT (-113.4187999843079 53.60752846113511),100,,,RESIDENTIAL,,
1353937,320,10511,19 AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,112000,53.447659200085596,-113.50190409199921,POINT (-113.50190409199921 53.447659200085596),100,,,RESIDENTIAL,,
1200815,,5415,188 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,287000,53.49141965947593,-113.64707836643967,POINT (-113.64707836643967 53.49141965947593),100,,,RESIDENTIAL,,
1008309,,8323,152C AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,400000,53.6150724388912,-113.46937197661812,POINT (-113.46937197661812 53.6150724388912),100,,,RESIDENTIAL,,
1092659,,1835,151 AVENUE NW,N,2280,FRASER,Dene Ward,245000,53.61223340887105,-113.36937538125075,POINT (-113.36937538125075 53.61223340887105),100,,,RESIDENTIAL,,
1113133,,16930,129 AVENUE NW,N,4475,KINOKAMAU PLAINS AREA,Nakota Isga Ward,3853000,53.59009493313955,-113.61274004398209,POINT (-113.61274004398209 53.59009493313955),100,,,COMMERCIAL,,
1044106,1108,10045,117 STREET NW,N,1150,OLIVER,O-day'min Ward,126000,53.540051481661735,-113.52261283073618,POINT (-113.52261283073618 53.540051481661735),100,,,RESIDENTIAL,,
1282433,,,,N,6690,SOUTHEAST INDUSTRIAL,Sspomitapi Ward,120500,53.493973752631604,-113.38120739633406,POINT (-113.38120739633406 53.493973752631604),100,,,COMMERCIAL,,
1315167,1105,10011,123 STREET NW,N,1150,OLIVER,O-day'min Ward,188000,53.54094873521212,-113.53361896801161,POINT (-113.53361896801161 53.54094873521212),100,,,RESIDENTIAL,,
1027218,11,3812,20 AVENUE NW,N,6150,DALY GROVE,Sspomitapi Ward,156000,53.451763204171534,-113.40079628987434,POINT (-113.40079628987434 53.451763204171534),100,,,RESIDENTIAL,,
1031467,,1015,109 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,299000,53.44151158375128,-113.50558338980234,POINT (-113.50558338980234 53.44151158375128),100,,,RESIDENTIAL,,
1063148,,11156,83 AVENUE NW,N,5200,GARNEAU,papastew Ward,275000,53.519372127196945,-113.51860032581321,POINT (-113.51860032581321 53.519372127196945),100,,,RESIDENTIAL,,
1054873,,3506,41A AVENUE NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,292500,53.477407916459455,-113.39469382375744,POINT (-113.39469382375744 53.477407916459455),100,,,RESIDENTIAL,,
1091438,,14664,54 STREET NW,N,2130,CASSELMAN,Dene Ward,149000,53.609770050225286,-113.4227674575067,POINT (-113.4227674575067 53.609770050225286),100,,,RESIDENTIAL,,
1036144,,17908,95 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,399500,53.64131491202872,-113.48818747356623,POINT (-113.48818747356623 53.64131491202872),100,,,RESIDENTIAL,,
1174275,,8012,189A STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,411000,53.514416550327326,-113.65173107858323,POINT (-113.65173107858323 53.514416550327326),100,,,RESIDENTIAL,,
1202332,407,2620,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,73000,53.45885364204667,-113.40821799717817,POINT (-113.40821799717817 53.45885364204667),100,,,RESIDENTIAL,,
1217405,,8710,164 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,322500,53.52078566181065,-113.6047729646493,POINT (-113.6047729646493 53.52078566181065),100,,,RESIDENTIAL,,
1107531,,7506,152 STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,471500,53.50809575965369,-113.58311560114247,POINT (-113.58311560114247 53.50809575965369),100,,,RESIDENTIAL,,
1277672,,17106,100 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,156000,53.63327471826011,-113.49712158688006,POINT (-113.49712158688006 53.63327471826011),100,,,RESIDENTIAL,,
1064625,,3639,116 AVENUE NW,Y,2100,BEVERLY HEIGHTS,Métis Ward,1141000,53.56833275315044,-113.39866909128983,POINT (-113.39866909128983 53.56833275315044),85,15,,COMMERCIAL,RESIDENTIAL,
1150903,,8309,161 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,319500,53.51765358498335,-113.59922470474515,POINT (-113.59922470474515 53.51765358498335),100,,,RESIDENTIAL,,
1186527,,16102,89 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,398000,53.525408476947945,-113.59781328432905,POINT (-113.59781328432905 53.525408476947945),100,,,RESIDENTIAL,,
1210624,,9420,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,347500,53.53079398025471,-113.60168965843371,POINT (-113.60168965843371 53.53079398025471),100,,,RESIDENTIAL,,
1185743,,8911,163 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,342000,53.52503458039359,-113.60227858939236,POINT (-113.60227858939236 53.52503458039359),100,,,RESIDENTIAL,,
1179274,,,,N,5480,STRATHCONA,papastew Ward,7000,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1081470,,,,N,1150,OLIVER,O-day'min Ward,8000,53.540771906982826,-113.5321360279101,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1091453,,14666,54 STREET NW,N,2130,CASSELMAN,Dene Ward,139500,53.609770050225286,-113.4227674575067,POINT (-113.4227674575067 53.609770050225286),100,,,RESIDENTIAL,,
1054295,,4138,37A STREET NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,302000,53.47726767704585,-113.39669608080023,POINT (-113.39669608080023 53.47726767704585),100,,,RESIDENTIAL,,
1188978,,12948,53 STREET NW,N,2380,KENNEDALE INDUSTRIAL,Dene Ward,161500,53.58909900564586,-113.42342254391913,POINT (-113.42342254391913 53.58909900564586),100,,,COMMERCIAL,,
1304351,,744,WANYANDI ROAD NW,Y,4360,OLESKIW,sipiwiyiniwak Ward,651000,53.50027720214072,-113.60546265643818,POINT (-113.60546265643818 53.50027720214072),100,,,RESIDENTIAL,,
1261155,,15065,26 STREET NW,N,2280,FRASER,Dene Ward,134500,53.61263078260032,-113.37761544327286,POINT (-113.37761544327286 53.61263078260032),100,,,RESIDENTIAL,,
1045699,,4743,35 AVENUE NW,N,6530,MINCHAU,Sspomitapi Ward,155500,53.46509243571213,-113.41358948418913,POINT (-113.41358948418913 53.46509243571213),100,,,RESIDENTIAL,,
1199579,,5710,188 STREET NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,313500,53.49321674202912,-113.64824680333133,POINT (-113.64824680333133 53.49321674202912),100,,,RESIDENTIAL,,
1134683,,15424,81 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,461500,53.51514345704374,-113.58976630470391,POINT (-113.58976630470391 53.51514345704374),100,,,RESIDENTIAL,,
1216365,66,1503,MILL WOODS ROAD EAST NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,124500,53.44341912235957,-113.40261040440224,POINT (-113.40261040440224 53.44341912235957),100,,,RESIDENTIAL,,
1150796,,12210,17 STREET NE,N,2160,CLOVER BAR AREA,Dene Ward,17577000,53.574210736173015,-113.32632978507479,POINT (-113.32632978507479 53.574210736173015),100,,,COMMERCIAL,,
1226265,,8812,163 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,421500,53.52342129867034,-113.60332785543083,POINT (-113.60332785543083 53.52342129867034),100,,,RESIDENTIAL,,
1179803,,,,N,5480,STRATHCONA,papastew Ward,7000,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1131671,,10619,151 STREET NW,N,4090,CANORA,Nakota Isga Ward,229500,53.55017139748288,-113.581094581924,POINT (-113.581094581924 53.55017139748288),100,,,RESIDENTIAL,,
1206325,29,1820,56 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,169000,53.448883230908606,-113.42620358140772,POINT (-113.42620358140772 53.448883230908606),100,,,RESIDENTIAL,,
1141498,,15710,84 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,349500,53.517485030082156,-113.59292853043881,POINT (-113.59292853043881 53.517485030082156),100,,,RESIDENTIAL,,
1203413,111,2628,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,67500,53.45885364204667,-113.40821799717817,POINT (-113.40821799717817 53.45885364204667),100,,,RESIDENTIAL,,
1288695,,9251,154 STREET NW,N,4500,SHERWOOD,sipiwiyiniwak Ward,222000,53.528235781972015,-113.5864951484254,POINT (-113.5864951484254 53.528235781972015),100,,,RESIDENTIAL,,
1013309,,58,WESTRIDGE ROAD NW,N,4610,WESTRIDGE,sipiwiyiniwak Ward,500,53.50813856173962,-113.61142067168093,POINT (-113.61142067168093 53.50813856173962),100,,,COMMERCIAL,,
1171982,45,3115,119 STREET NW,N,5490,SWEET GRASS,Ipiihkoohkanipiaohtsi Ward,198000,53.4628008739653,-113.5375250781339,POINT (-113.5375250781339 53.4628008739653),100,,,RESIDENTIAL,,
1252493,,5320,EDGEMONT BOULEVARD NW,N,4462,EDGEMONT,sipiwiyiniwak Ward,8102500,53.46999511530532,-113.68417905044335,POINT (-113.68417905044335 53.46999511530532),100,,,COMMERCIAL,,
1184753,,15712,89A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,342000,53.52466193706927,-113.59439179825674,POINT (-113.59439179825674 53.52466193706927),100,,,RESIDENTIAL,,
1133446,202,6214,180 STREET NW,N,4380,ORMSBY PLACE,sipiwiyiniwak Ward,116000,53.49725870292608,-113.63495926233547,POINT (-113.63495926233547 53.49725870292608),100,,,RESIDENTIAL,,
1221282,,10347,VILLA AVENUE NW,N,3440,WESTMOUNT,O-day'min Ward,1010000,53.54569496002171,-113.53902379223621,POINT (-113.53902379223621 53.54569496002171),100,,,RESIDENTIAL,,
1116243,,7632,155 STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,525500,53.509479131911625,-113.58934972640515,POINT (-113.58934972640515 53.509479131911625),100,,,RESIDENTIAL,,
1016690,,1215,105 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,428500,53.44298996140566,-113.49685843027096,POINT (-113.49685843027096 53.44298996140566),100,,,RESIDENTIAL,,
1078278,,7819,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,320500,53.61430859529659,-113.46425024968265,POINT (-113.46425024968265 53.61430859529659),100,,,RESIDENTIAL,,
1213198,202,8340,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,132500,53.55591201019,-113.47031114606736,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1102052,,20521,17 STREET NE,Y,2670,RURAL NORTH EAST HORSE HILL,Dene Ward,944000,53.66772404565182,-113.3167919280793,POINT (-113.3167919280793 53.66772404565182),83,16,1,RESIDENTIAL,RESIDENTIAL,FARMLAND
1360320,,15922,100A AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,251000,53.540552734973716,-113.59668101831551,POINT (-113.59668101831551 53.540552734973716),100,,,RESIDENTIAL,,
1041235,203,11330,108 AVENUE NW,N,1180,QUEEN MARY PARK,O-day'min Ward,126500,53.55324026424178,-113.51710541219413,POINT (-113.51710541219413 53.55324026424178),100,,,RESIDENTIAL,,
1087303,,10441,150 STREET NW,Y,4090,CANORA,Nakota Isga Ward,271000,53.547619428350515,-113.57932434657235,POINT (-113.57932434657235 53.547619428350515),100,,,RESIDENTIAL,,
1026954,15,1020,41 STREET NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,163000,53.43868161758746,-113.4059270538057,POINT (-113.4059270538057 53.43868161758746),100,,,RESIDENTIAL,,
1041284,302,11330,108 AVENUE NW,N,1180,QUEEN MARY PARK,O-day'min Ward,122500,53.55324026424178,-113.51710541219413,POINT (-113.51710541219413 53.55324026424178),100,,,RESIDENTIAL,,
1234459,1100,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,186500,53.52349868842615,-113.4938707529589,POINT (-113.4938707529589 53.52349868842615),100,,,RESIDENTIAL,,
1281914,301,1945,105 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,81000,53.44909954229303,-113.49950518146967,POINT (-113.49950518146967 53.44909954229303),100,,,RESIDENTIAL,,
1032226,,2582,79 STREET NW,N,6470,MEYONOHK,Karhiio Ward,175000,53.45704125727985,-113.45431883515649,POINT (-113.45431883515649 53.45704125727985),100,,,RESIDENTIAL,,
1146299,,15634,80 AVENUE NW,N,4280,LYNNWOOD,sipiwiyiniwak Ward,345500,53.51384819604248,-113.59379537021977,POINT (-113.59379537021977 53.51384819604248),100,,,RESIDENTIAL,,
1184068,,15709,91 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,332500,53.525588627556154,-113.59316236255876,POINT (-113.59316236255876 53.525588627556154),100,,,RESIDENTIAL,,
1054279,,4135,37A STREET NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,315000,53.47696617929252,-113.3967555984467,POINT (-113.3967555984467 53.47696617929252),100,,,RESIDENTIAL,,
1267111,,9125,152 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,338000,53.525740072726855,-113.58281689771809,POINT (-113.58281689771809 53.525740072726855),100,,,RESIDENTIAL,,
1080563,,9250,41 AVENUE NW,N,6700,STRATHCONA INDUSTRIAL PARK,Karhiio Ward,3126500,53.47706976899854,-113.47156679844669,POINT (-113.47156679844669 53.47706976899854),100,,,COMMERCIAL,,
1129519,,7419,188 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,355500,53.509430528773684,-113.64796194566182,POINT (-113.64796194566182 53.509430528773684),100,,,RESIDENTIAL,,
1358316,,9939,160 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,325000,53.53875384747665,-113.59684389118117,POINT (-113.59684389118117 53.53875384747665),100,,,RESIDENTIAL,,
1200245,,18803,57 AVENUE NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,296000,53.492867907683305,-113.64737635633982,POINT (-113.64737635633982 53.492867907683305),100,,,RESIDENTIAL,,
1295187,701,12225,STONY PLAIN ROAD NW,N,1150,OLIVER,O-day'min Ward,120500,53.54632952208474,-113.53362754335504,POINT (-113.53362754335504 53.54632952208474),100,,,RESIDENTIAL,,
1070705,,103,184 STREET SW,N,5405,RIVER VALLEY WINDERMERE,pihêsiwin Ward,1090500,53.42894317514218,-113.63622732535096,POINT (-113.63622732535096 53.42894317514218),100,,,COMMERCIAL,,
1303932,,136,WALKER ROAD NW,Y,4360,OLESKIW,sipiwiyiniwak Ward,610500,53.500384286389185,-113.60908132941191,POINT (-113.60908132941191 53.500384286389185),100,,,RESIDENTIAL,,
1315670,1905,10011,123 STREET NW,N,1150,OLIVER,O-day'min Ward,247500,53.54094873521212,-113.53361896801161,POINT (-113.53361896801161 53.54094873521212),100,,,RESIDENTIAL,,
1280130,,9510,154 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,332500,53.531959813800036,-113.58730198302918,POINT (-113.58730198302918 53.531959813800036),100,,,RESIDENTIAL,,
1110816,,7003,WINTERBURN ROAD NW,N,4551,GRANVILLE,sipiwiyiniwak Ward,831500,53.505266674414976,-113.68779386088863,POINT (-113.68779386088863 53.505266674414976),100,,,COMMERCIAL,,
1066521,,2303,28 AVENUE SW,N,6663,DECOTEAU,Sspomitapi Ward,235500,53.406607288769976,-113.37943318614059,POINT (-113.37943318614059 53.406607288769976),100,,,COMMERCIAL,,
1086008,,7711,158 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,396500,53.50989941692569,-113.59274006815629,POINT (-113.59274006815629 53.50989941692569),100,,,RESIDENTIAL,,
1357268,,9915,159 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,336500,53.53798581854384,-113.59508786649995,POINT (-113.59508786649995 53.53798581854384),100,,,RESIDENTIAL,,
1314939,,9642,160 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,438500,53.53435434502749,-113.5978313636526,POINT (-113.5978313636526 53.53435434502749),100,,,RESIDENTIAL,,
1181809,,18907,75 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,374000,53.50946387863247,-113.65010159507587,POINT (-113.65010159507587 53.50946387863247),100,,,RESIDENTIAL,,
1191188,,17408,92 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,431000,53.636094851707966,-113.48384350216318,POINT (-113.48384350216318 53.636094851707966),100,,,RESIDENTIAL,,
1176668,501,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,191500,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
